seq1805	1.000000e+00
seq1809	1.000000e+00
seq1810	1.000000e+00
seq1811	5.687997e-01
seq1812	1.000000e+00
seq1822	1.000000e+00
seq1833	1.000000e+00
seq1835	1.000000e+00
seq1847	1.000000e+00
seq1848	1.000000e+00
seq1849	1.000000e+00
seq1908	3.387965e-01
seq1913	1.000000e+00
seq1914	1.000000e+00
seq1919	1.000000e+00
seq1924	9.478281e-02
seq1928	1.000000e+00
seq1930	1.000000e+00
seq1957	1.000000e+00
seq1965	1.000000e+00
seq1971	1.000000e+00
seq1976	1.000000e+00
seq1978	1.000000e+00
seq1999	1.000000e+00
seq2020	1.000000e+00
seq2023	1.000000e+00
seq2032	1.000000e+00
seq2042	3.782966e-01
seq2061	1.000000e+00
seq2070	7.209859e-01
seq2075	1.000000e+00
seq2085	1.000000e+00
seq2092	1.000000e+00
seq2112	1.000000e+00
seq2117	1.000000e+00
seq2123	1.000000e+00
seq2135	1.000000e+00
seq2136	1.000000e+00
seq2150	1.000000e+00
seq2151	1.000000e+00
seq2156	1.000000e+00
seq2166	1.000000e+00
seq2172	1.000000e+00
seq2182	1.000000e+00
seq2188	1.000000e+00
seq2199	1.000000e+00
seq2200	1.000000e+00
seq2208	1.000000e+00
seq2211	1.000000e+00
seq2225	1.000000e+00
seq2228	1.000000e+00
seq2244	1.000000e+00
seq2247	1.000000e+00
seq2252	5.200850e-01
seq2257	1.000000e+00
seq2263	1.000000e+00
seq2278	1.000000e+00
seq2280	1.000000e+00
seq2290	1.000000e+00
seq2296	1.000000e+00
seq2298	1.000000e+00
seq2313	8.695711e-01
seq2319	1.000000e+00
seq2328	1.000000e+00
seq2337	1.000000e+00
seq2344	1.000000e+00
seq2351	1.000000e+00
seq2368	1.000000e+00
seq2369	1.000000e+00
seq2382	1.000000e+00
seq2395	1.000000e+00
seq2403	1.000000e+00
seq2404	1.000000e+00
seq2407	1.000000e+00
seq2418	1.000000e+00
seq2419	1.000000e+00
seq2432	1.000000e+00
seq2436	1.000000e+00
seq2455	1.000000e+00
seq2486	1.000000e+00
seq2488	1.000000e+00
seq2500	1.000000e+00
seq2506	1.000000e+00
seq2526	1.000000e+00
seq2541	1.000000e+00
seq2542	1.000000e+00
seq2562	1.000000e+00
seq2563	1.000000e+00
seq2566	1.000000e+00
seq2570	1.000000e+00
seq2581	1.000000e+00
seq2589	1.000000e+00
seq2596	1.000000e+00
seq2601	1.000000e+00
seq2637	9.124404e-01
seq2638	1.000000e+00
seq2639	1.000000e+00
seq2642	1.000000e+00
seq2651	1.000000e+00
seq2660	8.764270e-01
seq2664	1.000000e+00
seq2668	1.000000e+00
seq2689	1.000000e+00
seq2692	1.000000e+00
seq2707	1.000000e+00
seq2714	3.590594e-01
seq2725	1.000000e+00
seq2757	1.000000e+00
seq2770	1.000000e+00
seq2774	1.000000e+00
seq2799	1.000000e+00
seq2801	1.000000e+00
seq2805	7.041338e-01
seq2807	1.000000e+00
seq2811	1.000000e+00
seq2821	1.000000e+00
seq2822	1.000000e+00
seq2833	1.000000e+00
seq2851	1.000000e+00
seq2853	1.000000e+00
seq2855	1.000000e+00
seq2857	8.453059e-01
seq2863	1.000000e+00
seq2867	1.000000e+00
seq2874	1.000000e+00
seq2893	1.000000e+00
seq2899	1.000000e+00
seq2907	1.000000e+00
seq2919	7.036770e-01
seq2922	1.000000e+00
seq2934	1.000000e+00
seq2947	1.000000e+00
seq2957	1.000000e+00
seq2965	1.000000e+00
seq2983	1.000000e+00
seq2995	1.000000e+00
seq3012	1.000000e+00
seq3020	1.000000e+00
seq3022	1.000000e+00
seq3023	1.000000e+00
seq3027	1.000000e+00
seq3028	1.000000e+00
seq3034	1.000000e+00
seq3035	1.000000e+00
seq3043	1.000000e+00
seq3045	1.000000e+00
seq3053	1.000000e+00
seq3058	1.000000e+00
seq3063	1.000000e+00
seq3074	1.000000e+00
seq3079	1.000000e+00
seq3085	1.000000e+00
seq3113	1.000000e+00
seq3114	1.000000e+00
seq3123	1.000000e+00
seq3126	1.000000e+00
seq3128	1.000000e+00
seq3129	1.000000e+00
seq3141	1.000000e+00
seq3165	1.000000e+00
seq3167	1.000000e+00
seq3172	1.000000e+00
seq3175	1.000000e+00
seq3206	1.000000e+00
seq3217	1.000000e+00
seq3220	1.000000e+00
seq3226	8.408758e-01
seq3243	1.000000e+00
seq3252	1.000000e+00
seq3254	1.000000e+00
seq3265	1.000000e+00
seq3268	1.000000e+00
seq3271	1.000000e+00
seq3272	1.000000e+00
seq3274	7.072922e-01
seq3293	1.000000e+00
seq3298	1.000000e+00
seq3308	1.000000e+00
seq3319	1.000000e+00
seq3320	1.000000e+00
seq3321	1.000000e+00
seq3328	1.000000e+00
seq3336	1.000000e+00
seq3350	1.000000e+00
seq3364	1.000000e+00
seq3365	1.000000e+00
seq3367	1.000000e+00
seq3371	1.000000e+00
seq3373	1.000000e+00
seq3387	1.000000e+00
seq3420	1.000000e+00
seq3427	1.000000e+00
seq3433	1.000000e+00
seq3434	1.000000e+00
seq3435	1.000000e+00
seq3442	1.000000e+00
seq3452	1.000000e+00
seq3471	1.000000e+00
seq3475	1.000000e+00
seq3476	1.000000e+00
seq3482	1.000000e+00
seq3483	1.000000e+00
seq3486	1.000000e+00
seq3487	1.000000e+00
seq3508	1.000000e+00
seq3516	1.000000e+00
seq3522	9.725471e-01
seq3543	1.000000e+00
seq3549	1.000000e+00
seq3554	1.000000e+00
seq3559	1.000000e+00
seq3565	1.000000e+00
seq3571	1.359952e-01
seq3577	1.000000e+00
seq3579	1.000000e+00
seq3583	8.090771e-01
seq3584	9.483119e-01
seq3593	1.000000e+00
seq3596	1.000000e+00
seq3615	1.000000e+00
seq3618	1.000000e+00
seq3627	1.000000e+00
seq3640	1.000000e+00
seq3645	3.556311e-01
seq3649	1.000000e+00
seq3658	1.000000e+00
seq3659	1.000000e+00
seq3668	1.000000e+00
seq3676	1.000000e+00
seq3684	1.000000e+00
seq3687	1.000000e+00
seq3695	1.000000e+00
seq3727	9.661308e-01
seq3729	1.000000e+00
seq3742	1.000000e+00
seq3751	1.000000e+00
seq3756	1.000000e+00
seq3765	1.000000e+00
seq3766	1.000000e+00
seq3778	1.000000e+00
seq3790	1.000000e+00
seq3803	6.301132e-01
seq3813	9.584407e-01
seq3828	1.000000e+00
seq3837	1.000000e+00
seq3839	1.000000e+00
seq3849	1.000000e+00
seq3852	1.000000e+00
seq3858	1.000000e+00
seq3860	1.000000e+00
seq3870	1.000000e+00
seq3885	1.000000e+00
seq3892	1.000000e+00
seq3903	7.591606e-01
seq3904	1.000000e+00
seq3911	1.000000e+00
seq3914	1.000000e+00
seq3926	1.000000e+00
seq3944	1.000000e+00
seq3947	1.000000e+00
seq3952	1.000000e+00
seq3954	1.000000e+00
seq3955	1.000000e+00
seq3956	1.000000e+00
seq3959	1.000000e+00
seq3963	1.000000e+00
seq3981	1.000000e+00
seq3983	1.000000e+00
seq3998	1.000000e+00
seq4001	1.000000e+00
seq4006	1.000000e+00
seq4023	1.000000e+00
seq4030	1.000000e+00
seq4036	1.000000e+00
seq4037	5.395624e-01
seq4038	1.000000e+00
seq4043	9.135604e-01
seq4055	1.000000e+00
seq4064	1.000000e+00
seq4096	1.000000e+00
seq4101	1.000000e+00
seq4106	1.000000e+00
seq4107	1.000000e+00
seq4110	1.000000e+00
seq4117	1.000000e+00
seq4130	1.000000e+00
seq4139	1.000000e+00
seq4164	1.000000e+00
seq4169	1.000000e+00
seq4174	1.000000e+00
seq4177	1.000000e+00
seq4178	1.000000e+00
seq4180	1.000000e+00
seq4187	1.000000e+00
seq4191	1.000000e+00
seq4195	1.000000e+00
seq4197	1.000000e+00
seq4202	1.000000e+00
seq4204	1.000000e+00
seq4206	1.000000e+00
seq4219	1.000000e+00
seq4226	1.000000e+00
seq4234	1.000000e+00
seq4244	1.000000e+00
seq4247	1.000000e+00
seq4264	1.000000e+00
seq4288	1.000000e+00
seq4294	1.000000e+00
seq4325	1.000000e+00
seq4328	1.000000e+00
seq4339	1.000000e+00
seq4340	1.000000e+00
seq4346	1.000000e+00
seq4348	1.000000e+00
seq4349	1.000000e+00
seq4369	1.000000e+00
seq4380	1.000000e+00
seq4391	5.396829e-01
seq4415	1.000000e+00
seq4443	1.000000e+00
seq4444	1.000000e+00
seq4446	1.000000e+00
seq4467	1.000000e+00
seq4471	1.000000e+00
seq4472	1.000000e+00
seq4473	1.000000e+00
seq4480	1.000000e+00
seq4485	1.000000e+00
seq4494	6.788235e-01
seq4503	1.000000e+00
seq4504	1.000000e+00
seq4507	1.000000e+00
seq4521	9.701841e-01
seq4526	1.000000e+00
seq4532	1.000000e+00
seq4536	1.000000e+00
seq4539	1.000000e+00
seq4557	1.000000e+00
seq4559	1.000000e+00
seq4561	1.000000e+00
seq4577	4.461872e-01
seq4586	1.000000e+00
seq4587	1.000000e+00
seq4591	1.000000e+00
seq4592	1.000000e+00
seq4604	7.393530e-01
seq4617	1.000000e+00
seq4618	1.000000e+00
seq4619	9.616463e-01
seq4643	1.000000e+00
seq4655	1.000000e+00
seq4662	1.000000e+00
seq4675	1.000000e+00
seq4679	1.000000e+00
seq4686	1.000000e+00
seq4691	1.000000e+00
seq4707	1.000000e+00
seq4708	1.000000e+00
seq4713	1.000000e+00
seq4715	8.787622e-01
seq4718	1.000000e+00
seq4728	1.000000e+00
seq4732	1.000000e+00
seq4763	1.000000e+00
seq4775	5.408968e-01
seq4787	1.000000e+00
seq4802	1.000000e+00
seq4825	1.000000e+00
seq4828	1.000000e+00
seq4831	1.000000e+00
seq4839	1.000000e+00
seq4844	1.000000e+00
seq4852	1.000000e+00
seq4858	1.000000e+00
seq4862	1.000000e+00
seq4865	1.000000e+00
seq4867	1.000000e+00
seq4872	1.000000e+00
seq4874	1.000000e+00
seq4910	1.000000e+00
seq4931	1.000000e+00
seq4945	6.652232e-01
seq4957	9.148793e-01
seq4960	1.000000e+00
seq4961	1.000000e+00
seq4962	1.000000e+00
seq4972	1.000000e+00
seq4982	1.000000e+00
seq4987	1.000000e+00
seq4996	1.000000e+00
seq4999	1.000000e+00
seq5000	1.000000e+00
seq5005	1.000000e+00
seq5006	1.000000e+00
seq5007	1.000000e+00
seq5010	1.000000e+00
seq5040	1.000000e+00
seq5061	1.000000e+00
seq5082	1.000000e+00
seq5087	1.000000e+00
seq5091	1.000000e+00
seq5097	1.000000e+00
seq5107	1.000000e+00
seq5118	1.000000e+00
seq5124	1.000000e+00
seq5134	5.175763e-02
seq5138	1.000000e+00
seq5142	1.000000e+00
seq5148	4.592614e-01
seq5149	1.000000e+00
seq5151	1.000000e+00
seq5153	1.000000e+00
seq5154	1.000000e+00
seq5159	1.000000e+00
seq5164	1.000000e+00
seq5185	1.000000e+00
seq5187	1.000000e+00
seq5192	1.000000e+00
seq5195	1.000000e+00
seq5199	1.000000e+00
seq5200	1.000000e+00
seq5202	1.000000e+00
seq5207	1.000000e+00
seq5220	1.000000e+00
seq5227	1.000000e+00
seq5244	3.119769e-01
seq5245	1.000000e+00
seq5249	1.000000e+00
seq5268	1.000000e+00
seq5272	1.000000e+00
seq5277	1.000000e+00
seq5288	1.000000e+00
seq5295	1.000000e+00
seq5297	1.000000e+00
seq5299	1.000000e+00
seq5305	1.000000e+00
seq5307	1.000000e+00
seq5344	1.000000e+00
seq5348	1.000000e+00
seq5354	1.000000e+00
seq5357	1.000000e+00
seq5365	1.000000e+00
seq5379	1.000000e+00
seq5382	1.000000e+00
seq5383	1.000000e+00
seq5405	1.000000e+00
seq5410	1.000000e+00
seq5414	1.000000e+00
seq5416	1.000000e+00
seq5421	1.000000e+00
seq5449	1.000000e+00
seq5450	1.000000e+00
seq5456	1.000000e+00
seq5457	7.655319e-01
seq5461	1.000000e+00
seq5466	7.368120e-01
seq5475	1.000000e+00
seq5477	1.000000e+00
seq5478	1.000000e+00
seq5492	1.000000e+00
seq5495	1.000000e+00
seq5498	1.000000e+00
seq5505	1.000000e+00
seq5535	1.000000e+00
seq5554	1.000000e+00
seq5561	1.000000e+00
seq5579	1.000000e+00
seq5609	1.000000e+00
seq5617	1.000000e+00
seq5618	1.000000e+00
seq5623	1.000000e+00
seq5629	9.761831e-01
seq5636	1.000000e+00
seq5641	8.766135e-01
seq5646	1.000000e+00
seq5659	1.000000e+00
seq5663	1.000000e+00
seq5666	1.000000e+00
seq5677	1.000000e+00
seq5678	1.000000e+00
seq5698	1.000000e+00
seq5699	1.000000e+00
seq5709	1.000000e+00
seq5710	1.000000e+00
seq5718	1.000000e+00
seq5719	1.000000e+00
seq5724	8.004244e-01
seq5729	1.000000e+00
seq5731	1.000000e+00
seq5738	1.000000e+00
seq5748	1.000000e+00
seq5770	1.000000e+00
seq5783	1.000000e+00
seq5788	9.882976e-01
seq5815	8.175865e-01
seq5818	1.000000e+00
seq5824	1.000000e+00
seq5830	9.165969e-01
seq5835	1.000000e+00
seq5842	1.000000e+00
seq5848	1.000000e+00
seq5853	1.000000e+00
seq5859	1.000000e+00
seq5871	5.574644e-01
seq5883	6.880002e-01
seq5886	1.000000e+00
seq5889	1.000000e+00
seq5896	1.000000e+00
seq5902	1.000000e+00
seq5915	1.000000e+00
seq5921	1.000000e+00
seq5925	1.000000e+00
seq5926	1.000000e+00
seq5930	1.000000e+00
seq5932	1.000000e+00
seq5934	1.000000e+00
seq5941	1.000000e+00
seq5942	1.000000e+00
seq5963	1.000000e+00
seq5984	1.000000e+00
seq5993	1.000000e+00
seq5994	1.000000e+00
seq5996	1.000000e+00
seq6008	1.000000e+00
seq6020	1.000000e+00
seq6026	1.000000e+00
seq6034	1.000000e+00
seq6061	8.982033e-01
seq6063	1.000000e+00
seq6066	7.954667e-01
seq6079	1.000000e+00
seq6086	1.000000e+00
seq6091	1.000000e+00
seq6099	1.000000e+00
seq6114	1.000000e+00
seq6117	1.000000e+00
seq6122	1.000000e+00
seq6130	1.000000e+00
seq6132	1.000000e+00
seq6139	1.000000e+00
seq6141	9.476150e-02
seq6150	1.000000e+00
seq6160	1.000000e+00
seq6174	1.000000e+00
seq6179	1.000000e+00
seq6186	1.000000e+00
seq6192	6.430900e-01
seq6193	1.000000e+00
seq6199	1.000000e+00
seq6204	1.000000e+00
seq6223	1.000000e+00
seq6226	1.000000e+00
seq6233	1.000000e+00
seq6234	8.722865e-01
seq6240	1.000000e+00
seq6248	1.000000e+00
seq6250	1.000000e+00
seq6255	1.000000e+00
seq6260	1.000000e+00
seq6317	1.000000e+00
seq6329	1.000000e+00
seq6340	1.000000e+00
seq6346	1.000000e+00
seq6347	1.000000e+00
seq6351	1.000000e+00
seq6355	1.000000e+00
seq6361	1.000000e+00
seq6392	1.000000e+00
seq6411	1.000000e+00
seq6413	1.000000e+00
seq6439	1.000000e+00
seq6447	1.851553e-01
seq6456	1.000000e+00
seq6458	1.000000e+00
seq6488	1.000000e+00
seq6490	1.000000e+00
seq6491	1.000000e+00
seq6512	1.000000e+00
seq6516	1.000000e+00
seq6530	1.000000e+00
seq6546	1.000000e+00
seq6553	1.000000e+00
seq6558	3.228564e-02
seq6570	1.000000e+00
seq6572	1.000000e+00
seq6587	1.000000e+00
seq6592	1.000000e+00
seq6595	1.000000e+00
seq6604	1.000000e+00
seq6608	1.000000e+00
seq6619	1.000000e+00
seq6634	5.517357e-01
seq6635	1.000000e+00
seq6643	1.000000e+00
seq6644	8.300587e-01
seq6655	1.000000e+00
seq6663	1.000000e+00
seq6674	1.000000e+00
seq6682	1.000000e+00
seq6687	1.000000e+00
seq6694	1.000000e+00
seq6704	1.000000e+00
seq6705	8.957192e-01
seq6707	1.000000e+00
seq6730	1.000000e+00
seq6741	4.815935e-01
seq6760	1.000000e+00
seq6767	1.000000e+00
seq6768	1.000000e+00
seq6782	1.000000e+00
seq6785	1.000000e+00
seq6786	1.000000e+00
seq6787	1.000000e+00
seq6798	1.000000e+00
seq6807	1.000000e+00
seq6809	1.000000e+00
seq6816	1.000000e+00
seq6819	1.000000e+00
seq6838	1.000000e+00
seq6840	1.000000e+00
seq6842	1.000000e+00
seq6884	1.000000e+00
seq6897	1.000000e+00
seq6907	1.000000e+00
seq6912	1.000000e+00
seq6930	1.000000e+00
seq6931	1.000000e+00
seq6943	1.000000e+00
seq6952	1.000000e+00
seq6953	1.000000e+00
seq6956	1.000000e+00
seq6971	1.000000e+00
seq6973	1.000000e+00
seq6977	1.000000e+00
seq6982	1.000000e+00
seq7010	1.000000e+00
seq7012	1.000000e+00
seq7014	1.000000e+00
seq7018	1.000000e+00
seq7019	1.000000e+00
seq7030	1.000000e+00
seq7034	1.000000e+00
seq7047	9.024768e-01
seq7061	1.000000e+00
seq7065	1.000000e+00
seq7067	1.000000e+00
seq7069	1.000000e+00
seq7072	1.000000e+00
seq7089	1.000000e+00
seq7091	1.000000e+00
seq7094	1.000000e+00
seq7095	1.000000e+00
seq7102	1.000000e+00
seq7109	5.655190e-01
seq7122	1.000000e+00
seq7124	1.000000e+00
seq7131	1.000000e+00
seq7134	1.000000e+00
seq7139	1.000000e+00
seq7144	1.000000e+00
seq7145	1.000000e+00
seq7149	1.000000e+00
seq7154	1.000000e+00
seq7168	1.000000e+00
seq7186	1.000000e+00
seq7187	3.524527e-01
seq7189	1.000000e+00
seq7199	1.000000e+00
seq7203	1.000000e+00
seq7204	1.000000e+00
seq7212	1.000000e+00
seq7224	1.000000e+00
seq7228	1.000000e+00
seq7238	1.000000e+00
seq7241	1.000000e+00
seq7258	1.000000e+00
seq7261	1.000000e+00
seq7280	1.000000e+00
seq7282	6.101614e-02
seq7289	1.000000e+00
seq7290	1.000000e+00
seq7292	1.000000e+00
seq7301	1.000000e+00
seq7309	1.000000e+00
seq7322	1.000000e+00
seq7333	1.000000e+00
seq7342	1.000000e+00
seq7357	1.000000e+00
seq7359	1.000000e+00
seq7361	1.000000e+00
seq7367	1.000000e+00
seq7382	1.000000e+00
seq7383	1.000000e+00
seq7394	1.000000e+00
seq7398	1.000000e+00
seq7406	1.000000e+00
seq7410	1.000000e+00
seq7423	1.000000e+00
seq7428	9.282001e-01
seq7438	1.000000e+00
seq7445	1.000000e+00
seq7449	1.000000e+00
seq7454	1.000000e+00
seq7455	1.000000e+00
seq7461	1.000000e+00
seq7464	1.000000e+00
seq7488	1.000000e+00
seq7489	1.000000e+00
seq7495	5.045748e-01
seq7497	1.000000e+00
seq7505	1.000000e+00
seq7511	1.000000e+00
seq7515	1.000000e+00
seq7522	1.000000e+00
seq7533	1.000000e+00
seq7534	9.074813e-01
seq7539	1.000000e+00
seq7542	1.000000e+00
seq7552	1.000000e+00
seq7565	8.189204e-01
seq7570	1.000000e+00
seq7572	1.000000e+00
seq7586	4.414459e-01
seq7591	1.000000e+00
seq7602	1.000000e+00
seq7608	1.000000e+00
seq7618	1.000000e+00
seq7624	1.000000e+00
seq7630	1.000000e+00
seq7635	1.000000e+00
seq7657	1.000000e+00
seq7662	1.000000e+00
seq7666	1.000000e+00
seq7668	1.000000e+00
seq7695	1.000000e+00
seq7700	1.000000e+00
seq7701	1.000000e+00
seq7703	1.000000e+00
seq7709	1.000000e+00
seq7712	1.000000e+00
seq7718	1.000000e+00
seq7730	1.000000e+00
seq7735	1.000000e+00
seq7749	1.000000e+00
seq7757	8.180275e-01
seq7761	1.000000e+00
seq7771	1.000000e+00
seq7772	1.000000e+00
seq7778	1.000000e+00
seq7780	1.000000e+00
seq7784	1.000000e+00
seq7793	1.000000e+00
seq7803	1.000000e+00
seq7806	1.000000e+00
seq7807	1.000000e+00
seq7810	1.000000e+00
seq7820	1.000000e+00
seq7859	1.000000e+00
seq7861	1.000000e+00
seq7864	1.000000e+00
seq7876	1.000000e+00
seq7878	8.129141e-01
seq7879	1.000000e+00
seq7882	1.000000e+00
seq7890	1.000000e+00
seq7895	1.000000e+00
seq7897	1.000000e+00
seq7903	1.000000e+00
seq7909	1.000000e+00
seq7917	1.000000e+00
seq7923	1.000000e+00
seq7924	1.000000e+00
seq7929	1.000000e+00
seq7931	1.000000e+00
seq7937	1.000000e+00
seq7939	1.000000e+00
seq7948	1.000000e+00
seq7949	1.000000e+00
seq7953	1.000000e+00
seq7957	1.000000e+00
seq7963	1.000000e+00
seq7965	1.000000e+00
seq7977	1.000000e+00
seq7979	1.000000e+00
seq7980	3.638106e-01
seq8001	1.000000e+00
seq8005	1.000000e+00
seq8011	8.189300e-01
seq8014	1.000000e+00
seq8021	1.000000e+00
seq8022	1.000000e+00
seq8030	1.000000e+00
seq8031	1.000000e+00
seq8032	1.000000e+00
seq8039	1.000000e+00
seq8064	1.000000e+00
seq8069	1.000000e+00
seq8070	1.000000e+00
seq8071	1.000000e+00
seq8073	1.000000e+00
seq8076	1.000000e+00
seq8079	3.723970e-01
seq8080	1.000000e+00
seq8082	1.000000e+00
seq8094	1.000000e+00
seq8098	1.000000e+00
seq8111	1.000000e+00
seq8112	1.000000e+00
seq8114	1.000000e+00
seq8127	1.000000e+00
seq8130	1.000000e+00
seq8135	1.000000e+00
seq8136	1.000000e+00
seq8138	1.000000e+00
seq8142	1.000000e+00
seq8148	1.000000e+00
seq8149	1.000000e+00
seq8153	1.000000e+00
seq8167	1.000000e+00
seq8171	1.000000e+00
seq8196	1.000000e+00
seq8197	1.000000e+00
seq8206	1.000000e+00
seq8242	1.000000e+00
seq8247	1.000000e+00
seq8249	6.379060e-01
seq8257	3.616352e-01
seq8272	1.000000e+00
seq8285	1.000000e+00
seq8292	1.000000e+00
seq8309	1.000000e+00
seq8312	1.000000e+00
seq8315	1.000000e+00
seq8323	1.000000e+00
seq8330	7.436889e-01
seq8342	1.000000e+00
seq8357	1.000000e+00
seq8387	9.818988e-01
seq8399	1.000000e+00
seq8400	1.000000e+00
seq8402	1.643421e-02
seq8403	1.000000e+00
seq8407	1.000000e+00
seq8414	1.000000e+00
seq8426	1.000000e+00
seq8428	1.000000e+00
seq8429	1.000000e+00
seq8442	1.000000e+00
seq8460	8.091945e-01
seq8468	1.000000e+00
seq8475	7.727363e-01
seq8481	3.945395e-01
seq8486	1.000000e+00
seq8488	1.000000e+00
seq8491	1.000000e+00
seq8498	1.000000e+00
seq8503	1.000000e+00
seq8506	1.000000e+00
seq8508	1.000000e+00
seq8514	1.000000e+00
seq8520	1.000000e+00
seq8522	1.000000e+00
seq8532	1.000000e+00
seq8533	1.000000e+00
seq8536	1.000000e+00
seq8540	1.000000e+00
seq8542	1.000000e+00
seq8546	1.000000e+00
seq8549	1.000000e+00
seq8553	1.000000e+00
seq8560	1.000000e+00
seq8563	1.000000e+00
seq8564	1.000000e+00
seq8565	1.000000e+00
seq8571	1.000000e+00
seq8573	1.000000e+00
seq8575	1.000000e+00
seq8576	9.300129e-01
seq8590	1.000000e+00
seq8597	1.000000e+00
seq8601	1.000000e+00
seq8602	1.000000e+00
seq8616	5.926176e-01
seq8631	1.000000e+00
seq8634	1.000000e+00
seq8637	1.000000e+00
seq8648	1.000000e+00
seq8665	1.000000e+00
seq8666	1.000000e+00
seq8680	1.000000e+00
seq8683	1.000000e+00
seq8686	1.000000e+00
seq8696	1.000000e+00
seq8702	1.000000e+00
